date,item_id,item_count,price
09-02-2019,95,0,0
09-02-2019,96,0,0
09-02-2019,97,0,0
09-02-2019,98,0,0
09-02-2019,99,0,0
09-02-2019,100,0,0
10-02-2019,3,3,87.66
10-02-2019,4,9,237.78
10-02-2019,12,7,34.09
10-02-2019,13,5,20.9
10-02-2019,16,71,227.91
10-02-2019,19,77,222.53
10-02-2019,21,2,46.46
10-02-2019,23,3,32.58
10-02-2019,42,3,8.73
10-02-2019,49,3,4.17
10-02-2019,56,5,143.75
10-02-2019,59,17,397.29
10-02-2019,67,6,42
10-02-2019,68,1,8.7
10-02-2019,76,19,340.67
10-02-2019,80,1,53.98
10-02-2019,89,3,9.18
10-02-2019,90,1,7.71
10-02-2019,1,0,0
10-02-2019,2,0,0
10-02-2019,5,0,0
10-02-2019,6,0,0
10-02-2019,7,0,0
10-02-2019,8,0,0
10-02-2019,9,0,0
10-02-2019,10,0,0
10-02-2019,11,0,0
10-02-2019,14,0,0
10-02-2019,15,0,0
10-02-2019,17,0,0
10-02-2019,18,0,0
10-02-2019,20,0,0
10-02-2019,22,0,0
10-02-2019,24,0,0
10-02-2019,25,0,0
10-02-2019,26,0,0
10-02-2019,27,0,0
10-02-2019,28,0,0
10-02-2019,29,0,0
10-02-2019,30,0,0
10-02-2019,31,0,0
10-02-2019,32,0,0
10-02-2019,33,0,0
10-02-2019,34,0,0
10-02-2019,35,0,0
10-02-2019,36,0,0
10-02-2019,37,0,0
10-02-2019,38,0,0
10-02-2019,39,0,0
10-02-2019,40,0,0
10-02-2019,41,0,0
10-02-2019,43,0,0
10-02-2019,44,0,0
10-02-2019,45,0,0
10-02-2019,46,0,0
10-02-2019,47,0,0
10-02-2019,48,0,0
10-02-2019,50,0,0
10-02-2019,51,0,0
10-02-2019,52,0,0
10-02-2019,53,0,0
10-02-2019,54,0,0
10-02-2019,55,0,0
10-02-2019,57,0,0
10-02-2019,58,0,0
10-02-2019,60,0,0
10-02-2019,61,0,0
10-02-2019,62,0,0
10-02-2019,63,0,0
10-02-2019,64,0,0
10-02-2019,65,0,0
10-02-2019,66,0,0
10-02-2019,69,0,0
10-02-2019,70,0,0
10-02-2019,71,0,0
10-02-2019,72,0,0
10-02-2019,73,0,0
10-02-2019,74,0,0
10-02-2019,75,0,0
10-02-2019,77,0,0
10-02-2019,78,0,0
10-02-2019,79,0,0
10-02-2019,81,0,0
10-02-2019,82,0,0
10-02-2019,83,0,0
10-02-2019,84,0,0
10-02-2019,85,0,0
10-02-2019,86,0,0
10-02-2019,87,0,0
10-02-2019,88,0,0
10-02-2019,91,0,0
10-02-2019,92,0,0
10-02-2019,93,0,0
10-02-2019,94,0,0
10-02-2019,95,0,0
10-02-2019,96,0,0
10-02-2019,97,0,0
10-02-2019,98,0,0
10-02-2019,99,0,0
10-02-2019,100,0,0
11-02-2019,3,1,29.22
11-02-2019,4,17,449.14
11-02-2019,12,1,4.87
11-02-2019,13,8,33.44
11-02-2019,16,76,243.96
11-02-2019,19,82,236.98
11-02-2019,21,4,92.92
11-02-2019,23,7,76.02
11-02-2019,42,3,8.73
11-02-2019,49,3,4.17
11-02-2019,56,8,230
11-02-2019,59,18,420.66
11-02-2019,67,12,84
11-02-2019,76,20,358.6
11-02-2019,89,1,3.06
11-02-2019,90,2,15.42
11-02-2019,93,1,12.44
11-02-2019,94,1,5.71
11-02-2019,1,0,0
11-02-2019,2,0,0
11-02-2019,5,0,0
11-02-2019,6,0,0
11-02-2019,7,0,0
11-02-2019,8,0,0
11-02-2019,9,0,0
11-02-2019,10,0,0
11-02-2019,11,0,0
11-02-2019,14,0,0
11-02-2019,15,0,0
11-02-2019,17,0,0
11-02-2019,18,0,0
11-02-2019,20,0,0
11-02-2019,22,0,0
11-02-2019,24,0,0
11-02-2019,25,0,0
11-02-2019,26,0,0
11-02-2019,27,0,0
11-02-2019,28,0,0
11-02-2019,29,0,0
11-02-2019,30,0,0
11-02-2019,31,0,0
11-02-2019,32,0,0
11-02-2019,33,0,0
11-02-2019,34,0,0
11-02-2019,35,0,0
11-02-2019,36,0,0
11-02-2019,37,0,0
11-02-2019,38,0,0
11-02-2019,39,0,0
11-02-2019,40,0,0
11-02-2019,41,0,0
11-02-2019,43,0,0
11-02-2019,44,0,0
11-02-2019,45,0,0
11-02-2019,46,0,0
11-02-2019,47,0,0
11-02-2019,48,0,0
11-02-2019,50,0,0
11-02-2019,51,0,0
11-02-2019,52,0,0
11-02-2019,53,0,0
11-02-2019,54,0,0
11-02-2019,55,0,0
11-02-2019,57,0,0
11-02-2019,58,0,0
11-02-2019,60,0,0
11-02-2019,61,0,0
11-02-2019,62,0,0
11-02-2019,63,0,0
11-02-2019,64,0,0
11-02-2019,65,0,0
11-02-2019,66,0,0
11-02-2019,68,0,0
11-02-2019,69,0,0
11-02-2019,70,0,0
11-02-2019,71,0,0
11-02-2019,72,0,0
11-02-2019,73,0,0
11-02-2019,74,0,0
11-02-2019,75,0,0
11-02-2019,77,0,0
11-02-2019,78,0,0
11-02-2019,79,0,0
11-02-2019,80,0,0
11-02-2019,81,0,0
11-02-2019,82,0,0
11-02-2019,83,0,0
11-02-2019,84,0,0
11-02-2019,85,0,0
11-02-2019,86,0,0
11-02-2019,87,0,0
11-02-2019,88,0,0
11-02-2019,91,0,0
11-02-2019,92,0,0
11-02-2019,95,0,0
11-02-2019,96,0,0
11-02-2019,97,0,0
11-02-2019,98,0,0
11-02-2019,99,0,0
11-02-2019,100,0,0
12-02-2019,3,3,87.66
12-02-2019,4,18,475.56
12-02-2019,11,1,19.48
12-02-2019,12,6,29.22
12-02-2019,13,3,12.54
12-02-2019,16,101,324.21
12-02-2019,19,99,286.11
12-02-2019,21,3,69.69
12-02-2019,23,9,97.74
12-02-2019,25,1,6.23
12-02-2019,42,1,2.91
12-02-2019,45,3,70.29
12-02-2019,49,2,2.78
12-02-2019,56,12,345
12-02-2019,59,20,467.4
12-02-2019,64,1,16.09
12-02-2019,67,17,119
12-02-2019,71,1,3.98
12-02-2019,76,22,394.46
12-02-2019,80,1,53.98
12-02-2019,88,1,16.06
12-02-2019,90,1,7.71
12-02-2019,1,0,0
12-02-2019,2,0,0
12-02-2019,5,0,0
12-02-2019,6,0,0
12-02-2019,7,0,0
12-02-2019,8,0,0
12-02-2019,9,0,0
12-02-2019,10,0,0
12-02-2019,14,0,0
12-02-2019,15,0,0
12-02-2019,17,0,0
12-02-2019,18,0,0
12-02-2019,20,0,0
12-02-2019,22,0,0
12-02-2019,24,0,0
12-02-2019,26,0,0
12-02-2019,27,0,0
12-02-2019,28,0,0
12-02-2019,29,0,0
12-02-2019,30,0,0
12-02-2019,31,0,0
12-02-2019,32,0,0
12-02-2019,33,0,0
12-02-2019,34,0,0
12-02-2019,35,0,0
12-02-2019,36,0,0
12-02-2019,37,0,0
12-02-2019,38,0,0
12-02-2019,39,0,0
12-02-2019,40,0,0
12-02-2019,41,0,0
12-02-2019,43,0,0
12-02-2019,44,0,0
12-02-2019,46,0,0
12-02-2019,47,0,0
12-02-2019,48,0,0
12-02-2019,50,0,0
12-02-2019,51,0,0
12-02-2019,52,0,0
12-02-2019,53,0,0
12-02-2019,54,0,0
12-02-2019,55,0,0
12-02-2019,57,0,0
12-02-2019,58,0,0
12-02-2019,60,0,0
12-02-2019,61,0,0
12-02-2019,62,0,0
12-02-2019,63,0,0
12-02-2019,65,0,0
12-02-2019,66,0,0
12-02-2019,68,0,0
12-02-2019,69,0,0
12-02-2019,70,0,0
12-02-2019,72,0,0
12-02-2019,73,0,0
12-02-2019,74,0,0
12-02-2019,75,0,0
12-02-2019,77,0,0
12-02-2019,78,0,0
12-02-2019,79,0,0
12-02-2019,81,0,0
12-02-2019,82,0,0
12-02-2019,83,0,0
12-02-2019,84,0,0
12-02-2019,85,0,0
12-02-2019,86,0,0
12-02-2019,87,0,0
12-02-2019,89,0,0
12-02-2019,91,0,0
12-02-2019,92,0,0
12-02-2019,93,0,0
12-02-2019,94,0,0
12-02-2019,95,0,0
12-02-2019,96,0,0
12-02-2019,97,0,0
12-02-2019,98,0,0
12-02-2019,99,0,0
12-02-2019,100,0,0
13-02-2019,4,23,607.66
13-02-2019,12,10,48.7
13-02-2019,13,6,25.08
13-02-2019,16,120,385.2
13-02-2019,19,86,248.54
13-02-2019,21,5,116.15
13-02-2019,23,12,130.32
13-02-2019,42,1,2.91
13-02-2019,45,3,70.29
13-02-2019,56,18,517.5
13-02-2019,59,13,303.81
13-02-2019,60,1,15.69
13-02-2019,67,11,77
13-02-2019,68,1,8.7
13-02-2019,73,1,5.16
13-02-2019,76,33,591.69
13-02-2019,80,1,53.98
13-02-2019,88,1,16.06
13-02-2019,1,0,0
13-02-2019,2,0,0
13-02-2019,3,0,0
13-02-2019,5,0,0
13-02-2019,6,0,0
13-02-2019,7,0,0
13-02-2019,8,0,0
13-02-2019,9,0,0
13-02-2019,10,0,0
13-02-2019,11,0,0
13-02-2019,14,0,0
13-02-2019,15,0,0
13-02-2019,17,0,0
13-02-2019,18,0,0
13-02-2019,20,0,0
13-02-2019,22,0,0
13-02-2019,24,0,0
13-02-2019,25,0,0
13-02-2019,26,0,0
13-02-2019,27,0,0
13-02-2019,28,0,0
13-02-2019,29,0,0
13-02-2019,30,0,0
13-02-2019,31,0,0
13-02-2019,32,0,0
13-02-2019,33,0,0
13-02-2019,34,0,0
13-02-2019,35,0,0
13-02-2019,36,0,0
13-02-2019,37,0,0
13-02-2019,38,0,0
13-02-2019,39,0,0
13-02-2019,40,0,0
13-02-2019,41,0,0
13-02-2019,43,0,0
13-02-2019,44,0,0
13-02-2019,46,0,0
13-02-2019,47,0,0
13-02-2019,48,0,0
13-02-2019,49,0,0
13-02-2019,50,0,0
13-02-2019,51,0,0
13-02-2019,52,0,0
13-02-2019,53,0,0
13-02-2019,54,0,0
13-02-2019,55,0,0
13-02-2019,57,0,0
13-02-2019,58,0,0
13-02-2019,61,0,0
13-02-2019,62,0,0
13-02-2019,63,0,0
13-02-2019,64,0,0
13-02-2019,65,0,0
13-02-2019,66,0,0
13-02-2019,69,0,0
13-02-2019,70,0,0
13-02-2019,71,0,0
13-02-2019,72,0,0
13-02-2019,74,0,0
13-02-2019,75,0,0
13-02-2019,77,0,0
13-02-2019,78,0,0
13-02-2019,79,0,0
13-02-2019,81,0,0
13-02-2019,82,0,0
13-02-2019,83,0,0
13-02-2019,84,0,0
13-02-2019,85,0,0
13-02-2019,86,0,0
13-02-2019,87,0,0
13-02-2019,89,0,0
13-02-2019,90,0,0
13-02-2019,91,0,0
13-02-2019,92,0,0
13-02-2019,93,0,0
13-02-2019,94,0,0
13-02-2019,95,0,0
13-02-2019,96,0,0
13-02-2019,97,0,0
13-02-2019,98,0,0
13-02-2019,99,0,0
13-02-2019,100,0,0
14-02-2019,3,4,116.88
14-02-2019,4,34,898.28
14-02-2019,12,11,53.57
14-02-2019,13,13,54.34
14-02-2019,15,1,18.78
14-02-2019,16,181,581.01
14-02-2019,19,177,511.53
14-02-2019,21,14,325.22
14-02-2019,23,9,97.74
14-02-2019,29,1,2.43
14-02-2019,42,2,5.82
14-02-2019,44,1,5.5
14-02-2019,45,1,23.43
14-02-2019,49,2,2.78
14-02-2019,56,12,345
14-02-2019,59,29,677.73
14-02-2019,64,1,16.09
14-02-2019,67,24,168
14-02-2019,76,51,914.43
14-02-2019,90,1,7.71
14-02-2019,92,1,3.23
14-02-2019,1,0,0
14-02-2019,2,0,0
14-02-2019,5,0,0
14-02-2019,6,0,0
14-02-2019,7,0,0
14-02-2019,8,0,0
14-02-2019,9,0,0
14-02-2019,10,0,0
14-02-2019,11,0,0
14-02-2019,14,0,0
14-02-2019,17,0,0
14-02-2019,18,0,0
14-02-2019,20,0,0
14-02-2019,22,0,0
14-02-2019,24,0,0
14-02-2019,25,0,0
14-02-2019,26,0,0
14-02-2019,27,0,0
14-02-2019,28,0,0
14-02-2019,30,0,0
14-02-2019,31,0,0
14-02-2019,32,0,0
14-02-2019,33,0,0
14-02-2019,34,0,0
14-02-2019,35,0,0
14-02-2019,36,0,0
14-02-2019,37,0,0
14-02-2019,38,0,0
14-02-2019,39,0,0
14-02-2019,40,0,0
14-02-2019,41,0,0
14-02-2019,43,0,0
14-02-2019,46,0,0
14-02-2019,47,0,0
14-02-2019,48,0,0
14-02-2019,50,0,0
14-02-2019,51,0,0
14-02-2019,52,0,0
14-02-2019,53,0,0
14-02-2019,54,0,0
14-02-2019,55,0,0
14-02-2019,57,0,0
14-02-2019,58,0,0
14-02-2019,60,0,0
14-02-2019,61,0,0
14-02-2019,62,0,0
14-02-2019,63,0,0
14-02-2019,65,0,0
14-02-2019,66,0,0
14-02-2019,68,0,0
14-02-2019,69,0,0
14-02-2019,70,0,0
14-02-2019,71,0,0
14-02-2019,72,0,0
14-02-2019,73,0,0
14-02-2019,74,0,0
14-02-2019,75,0,0
14-02-2019,77,0,0
14-02-2019,78,0,0
14-02-2019,79,0,0
14-02-2019,80,0,0
14-02-2019,81,0,0
14-02-2019,82,0,0
14-02-2019,83,0,0
14-02-2019,84,0,0
14-02-2019,85,0,0
14-02-2019,86,0,0
14-02-2019,87,0,0
14-02-2019,88,0,0
14-02-2019,89,0,0
14-02-2019,91,0,0
14-02-2019,93,0,0
14-02-2019,94,0,0
14-02-2019,95,0,0
14-02-2019,96,0,0
14-02-2019,97,0,0
14-02-2019,98,0,0
14-02-2019,99,0,0
14-02-2019,100,0,0
15-02-2019,3,2,58.44
15-02-2019,4,42,1109.64
15-02-2019,12,14,68.18
15-02-2019,13,16,66.88
15-02-2019,16,253,812.13
15-02-2019,19,183,528.87
15-02-2019,21,11,255.53
15-02-2019,23,13,141.18
15-02-2019,25,2,12.46
15-02-2019,42,1,2.91
15-02-2019,45,4,93.72
15-02-2019,49,1,1.39
15-02-2019,56,20,575
15-02-2019,59,43,1004.91
15-02-2019,64,1,16.09
15-02-2019,67,39,273
15-02-2019,68,2,17.4
15-02-2019,71,1,3.98
15-02-2019,76,52,932.36
15-02-2019,89,1,3.06
15-02-2019,91,1,15.46
15-02-2019,1,0,0
15-02-2019,2,0,0
15-02-2019,5,0,0
15-02-2019,6,0,0
15-02-2019,7,0,0
15-02-2019,8,0,0
15-02-2019,9,0,0
15-02-2019,10,0,0
15-02-2019,11,0,0
15-02-2019,14,0,0
15-02-2019,15,0,0
15-02-2019,17,0,0
15-02-2019,18,0,0
15-02-2019,20,0,0
15-02-2019,22,0,0
15-02-2019,24,0,0
15-02-2019,26,0,0
15-02-2019,27,0,0
15-02-2019,28,0,0
15-02-2019,29,0,0
15-02-2019,30,0,0
15-02-2019,31,0,0
15-02-2019,32,0,0
15-02-2019,33,0,0
15-02-2019,34,0,0
15-02-2019,35,0,0
15-02-2019,36,0,0
15-02-2019,37,0,0
15-02-2019,38,0,0
15-02-2019,39,0,0
15-02-2019,40,0,0
15-02-2019,41,0,0
15-02-2019,43,0,0
15-02-2019,44,0,0
15-02-2019,46,0,0
15-02-2019,47,0,0
15-02-2019,48,0,0
15-02-2019,50,0,0
15-02-2019,51,0,0
15-02-2019,52,0,0
15-02-2019,53,0,0
15-02-2019,54,0,0
15-02-2019,55,0,0
15-02-2019,57,0,0
15-02-2019,58,0,0
15-02-2019,60,0,0
15-02-2019,61,0,0
15-02-2019,62,0,0
15-02-2019,63,0,0
15-02-2019,65,0,0
15-02-2019,66,0,0
15-02-2019,69,0,0
15-02-2019,70,0,0
15-02-2019,72,0,0
15-02-2019,73,0,0
15-02-2019,74,0,0
15-02-2019,75,0,0
15-02-2019,77,0,0
15-02-2019,78,0,0
15-02-2019,79,0,0
15-02-2019,80,0,0
15-02-2019,81,0,0
15-02-2019,82,0,0
15-02-2019,83,0,0
15-02-2019,84,0,0
15-02-2019,85,0,0
15-02-2019,86,0,0
15-02-2019,87,0,0
15-02-2019,88,0,0
15-02-2019,90,0,0
15-02-2019,92,0,0
15-02-2019,93,0,0
15-02-2019,94,0,0
15-02-2019,95,0,0
15-02-2019,96,0,0
15-02-2019,97,0,0
15-02-2019,98,0,0
15-02-2019,99,0,0
15-02-2019,100,0,0
16-02-2019,3,5,146.1
16-02-2019,4,44,1162.48
16-02-2019,12,10,48.7
16-02-2019,13,19,79.42
16-02-2019,16,230,738.3
16-02-2019,19,197,569.33
16-02-2019,21,13,301.99
16-02-2019,23,16,173.76
16-02-2019,29,1,2.43
16-02-2019,42,2,5.82
16-02-2019,45,3,70.29
16-02-2019,49,2,2.78
16-02-2019,56,22,632.5
16-02-2019,59,40,934.8
16-02-2019,67,41,287
16-02-2019,68,1,8.7
16-02-2019,76,57,1022.01
16-02-2019,80,1,53.98
16-02-2019,89,2,6.12
16-02-2019,90,1,7.71
16-02-2019,97,1,28.65
16-02-2019,1,0,0
16-02-2019,2,0,0
16-02-2019,5,0,0
16-02-2019,6,0,0
16-02-2019,7,0,0
16-02-2019,8,0,0
16-02-2019,9,0,0
16-02-2019,10,0,0
16-02-2019,11,0,0
16-02-2019,14,0,0
16-02-2019,15,0,0
16-02-2019,17,0,0
16-02-2019,18,0,0
16-02-2019,20,0,0
16-02-2019,22,0,0
16-02-2019,24,0,0
16-02-2019,25,0,0
16-02-2019,26,0,0
16-02-2019,27,0,0
16-02-2019,28,0,0
16-02-2019,30,0,0
16-02-2019,31,0,0
16-02-2019,32,0,0
16-02-2019,33,0,0
16-02-2019,34,0,0
16-02-2019,35,0,0
16-02-2019,36,0,0
16-02-2019,37,0,0
16-02-2019,38,0,0
16-02-2019,39,0,0
16-02-2019,40,0,0
16-02-2019,41,0,0
16-02-2019,43,0,0
16-02-2019,44,0,0
16-02-2019,46,0,0
16-02-2019,47,0,0
16-02-2019,48,0,0
16-02-2019,50,0,0
16-02-2019,51,0,0
16-02-2019,52,0,0
16-02-2019,53,0,0
16-02-2019,54,0,0
16-02-2019,55,0,0
16-02-2019,57,0,0
16-02-2019,58,0,0
16-02-2019,60,0,0
16-02-2019,61,0,0
16-02-2019,62,0,0
16-02-2019,63,0,0
16-02-2019,64,0,0
16-02-2019,65,0,0
16-02-2019,66,0,0
16-02-2019,69,0,0
16-02-2019,70,0,0
16-02-2019,71,0,0
16-02-2019,72,0,0
16-02-2019,73,0,0
16-02-2019,74,0,0
16-02-2019,75,0,0
16-02-2019,77,0,0
16-02-2019,78,0,0
16-02-2019,79,0,0
16-02-2019,81,0,0
16-02-2019,82,0,0
16-02-2019,83,0,0
16-02-2019,84,0,0
16-02-2019,85,0,0
16-02-2019,86,0,0
16-02-2019,87,0,0
16-02-2019,88,0,0
16-02-2019,91,0,0
16-02-2019,92,0,0
16-02-2019,93,0,0
16-02-2019,94,0,0
16-02-2019,95,0,0
16-02-2019,96,0,0
16-02-2019,98,0,0
16-02-2019,99,0,0
16-02-2019,100,0,0
17-02-2019,3,2,58.44
17-02-2019,4,14,369.88
17-02-2019,12,4,19.48
17-02-2019,13,12,50.16
17-02-2019,16,80,256.8
17-02-2019,19,69,199.41
17-02-2019,21,5,116.15
17-02-2019,23,1,10.86
17-02-2019,25,1,6.23
17-02-2019,42,2,5.82
17-02-2019,44,1,5.5
17-02-2019,45,1,23.43
17-02-2019,51,1,17.55
17-02-2019,56,7,201.25
17-02-2019,59,18,420.66
17-02-2019,62,1,5.7
17-02-2019,67,11,77
17-02-2019,69,1,26.04
17-02-2019,71,1,3.98
17-02-2019,76,20,358.6
17-02-2019,89,1,3.06
17-02-2019,1,0,0
17-02-2019,2,0,0
17-02-2019,5,0,0
17-02-2019,6,0,0
17-02-2019,7,0,0
17-02-2019,8,0,0
17-02-2019,9,0,0
17-02-2019,10,0,0
17-02-2019,11,0,0
17-02-2019,14,0,0
17-02-2019,15,0,0
17-02-2019,17,0,0
17-02-2019,18,0,0
17-02-2019,20,0,0
17-02-2019,22,0,0
17-02-2019,24,0,0
17-02-2019,26,0,0
17-02-2019,27,0,0
17-02-2019,28,0,0
17-02-2019,29,0,0
17-02-2019,30,0,0
17-02-2019,31,0,0
17-02-2019,32,0,0
17-02-2019,33,0,0
17-02-2019,34,0,0
17-02-2019,35,0,0
17-02-2019,36,0,0
17-02-2019,37,0,0
17-02-2019,38,0,0
17-02-2019,39,0,0
17-02-2019,40,0,0
17-02-2019,41,0,0
17-02-2019,43,0,0
17-02-2019,46,0,0
17-02-2019,47,0,0
17-02-2019,48,0,0
17-02-2019,49,0,0
17-02-2019,50,0,0
17-02-2019,52,0,0
17-02-2019,53,0,0
17-02-2019,54,0,0
17-02-2019,55,0,0
17-02-2019,57,0,0
17-02-2019,58,0,0
17-02-2019,60,0,0
17-02-2019,61,0,0
17-02-2019,63,0,0
17-02-2019,64,0,0
17-02-2019,65,0,0
17-02-2019,66,0,0
17-02-2019,68,0,0
17-02-2019,70,0,0
17-02-2019,72,0,0
17-02-2019,73,0,0
17-02-2019,74,0,0
17-02-2019,75,0,0
17-02-2019,77,0,0
17-02-2019,78,0,0
17-02-2019,79,0,0
17-02-2019,80,0,0
17-02-2019,81,0,0
17-02-2019,82,0,0
17-02-2019,83,0,0
17-02-2019,84,0,0
17-02-2019,85,0,0
17-02-2019,86,0,0
17-02-2019,87,0,0
17-02-2019,88,0,0
17-02-2019,90,0,0
17-02-2019,91,0,0
17-02-2019,92,0,0
17-02-2019,93,0,0
17-02-2019,94,0,0
17-02-2019,95,0,0
17-02-2019,96,0,0
17-02-2019,97,0,0
17-02-2019,98,0,0
17-02-2019,99,0,0
17-02-2019,100,0,0
18-02-2019,3,2,58.44
18-02-2019,4,20,528.4
18-02-2019,12,11,53.57
18-02-2019,13,14,58.52
18-02-2019,16,157,503.97
18-02-2019,19,116,335.24
18-02-2019,21,10,232.3
18-02-2019,23,10,108.6
18-02-2019,30,1,5.08
18-02-2019,33,1,20.8
18-02-2019,49,2,2.78
18-02-2019,56,9,258.75
18-02-2019,59,29,677.73
18-02-2019,67,30,210
18-02-2019,71,1,3.98
18-02-2019,73,2,10.32
18-02-2019,76,42,753.06
18-02-2019,91,1,15.46
18-02-2019,100,1,2.48
18-02-2019,1,0,0
18-02-2019,2,0,0
18-02-2019,5,0,0
18-02-2019,6,0,0
18-02-2019,7,0,0
18-02-2019,8,0,0
18-02-2019,9,0,0
18-02-2019,10,0,0
18-02-2019,11,0,0
18-02-2019,14,0,0
18-02-2019,15,0,0
18-02-2019,17,0,0
18-02-2019,18,0,0
18-02-2019,20,0,0
18-02-2019,22,0,0
18-02-2019,24,0,0
18-02-2019,25,0,0
18-02-2019,26,0,0
18-02-2019,27,0,0
18-02-2019,28,0,0
18-02-2019,29,0,0
18-02-2019,31,0,0
18-02-2019,32,0,0
18-02-2019,34,0,0
18-02-2019,35,0,0
18-02-2019,36,0,0
18-02-2019,37,0,0
18-02-2019,38,0,0
18-02-2019,39,0,0
18-02-2019,40,0,0
18-02-2019,41,0,0
18-02-2019,42,0,0
18-02-2019,43,0,0
18-02-2019,44,0,0
18-02-2019,45,0,0
18-02-2019,46,0,0
18-02-2019,47,0,0
18-02-2019,48,0,0
18-02-2019,50,0,0
18-02-2019,51,0,0
18-02-2019,52,0,0
18-02-2019,53,0,0
18-02-2019,54,0,0
18-02-2019,55,0,0
18-02-2019,57,0,0
18-02-2019,58,0,0
18-02-2019,60,0,0
18-02-2019,61,0,0
18-02-2019,62,0,0
18-02-2019,63,0,0
18-02-2019,64,0,0
18-02-2019,65,0,0
18-02-2019,66,0,0
18-02-2019,68,0,0
18-02-2019,69,0,0
18-02-2019,70,0,0
18-02-2019,72,0,0
18-02-2019,74,0,0
18-02-2019,75,0,0
18-02-2019,77,0,0
18-02-2019,78,0,0
18-02-2019,79,0,0
18-02-2019,80,0,0
18-02-2019,81,0,0
18-02-2019,82,0,0
18-02-2019,83,0,0
18-02-2019,84,0,0
18-02-2019,85,0,0
18-02-2019,86,0,0
18-02-2019,87,0,0
18-02-2019,88,0,0
18-02-2019,89,0,0
18-02-2019,90,0,0
18-02-2019,92,0,0
18-02-2019,93,0,0
18-02-2019,94,0,0
18-02-2019,95,0,0
18-02-2019,96,0,0
18-02-2019,97,0,0
18-02-2019,98,0,0
18-02-2019,99,0,0
19-02-2019,3,3,87.66
19-02-2019,4,16,422.72
19-02-2019,12,4,19.48
19-02-2019,13,11,45.98
19-02-2019,16,142,455.82
19-02-2019,19,107,309.23
19-02-2019,21,6,139.38
19-02-2019,23,6,65.16
19-02-2019,26,1,7.55
19-02-2019,42,2,5.82
19-02-2019,49,3,4.17
19-02-2019,56,14,402.5
19-02-2019,59,20,467.4
19-02-2019,67,21,147
19-02-2019,76,32,573.76
19-02-2019,94,1,5.71
19-02-2019,97,1,28.65
19-02-2019,1,0,0
19-02-2019,2,0,0
19-02-2019,5,0,0
19-02-2019,6,0,0
19-02-2019,7,0,0
19-02-2019,8,0,0
19-02-2019,9,0,0
19-02-2019,10,0,0
19-02-2019,11,0,0
19-02-2019,14,0,0
19-02-2019,15,0,0
19-02-2019,17,0,0
19-02-2019,18,0,0
19-02-2019,20,0,0
19-02-2019,22,0,0
19-02-2019,24,0,0
19-02-2019,25,0,0
19-02-2019,27,0,0
19-02-2019,28,0,0
19-02-2019,29,0,0
19-02-2019,30,0,0
19-02-2019,31,0,0
19-02-2019,32,0,0
19-02-2019,33,0,0
19-02-2019,34,0,0
19-02-2019,35,0,0
19-02-2019,36,0,0
19-02-2019,37,0,0
19-02-2019,38,0,0
19-02-2019,39,0,0
19-02-2019,40,0,0
19-02-2019,41,0,0
19-02-2019,43,0,0
19-02-2019,44,0,0
19-02-2019,45,0,0
19-02-2019,46,0,0
19-02-2019,47,0,0
19-02-2019,48,0,0
19-02-2019,50,0,0
19-02-2019,51,0,0
19-02-2019,52,0,0
19-02-2019,53,0,0
19-02-2019,54,0,0
19-02-2019,55,0,0
19-02-2019,57,0,0
19-02-2019,58,0,0
19-02-2019,60,0,0
19-02-2019,61,0,0
19-02-2019,62,0,0
19-02-2019,63,0,0
19-02-2019,64,0,0
19-02-2019,65,0,0
19-02-2019,66,0,0
19-02-2019,68,0,0
19-02-2019,69,0,0
19-02-2019,70,0,0
19-02-2019,71,0,0
19-02-2019,72,0,0
19-02-2019,73,0,0
19-02-2019,74,0,0
19-02-2019,75,0,0
19-02-2019,77,0,0
19-02-2019,78,0,0
19-02-2019,79,0,0
19-02-2019,80,0,0
19-02-2019,81,0,0
19-02-2019,82,0,0
19-02-2019,83,0,0
19-02-2019,84,0,0
19-02-2019,85,0,0
19-02-2019,86,0,0
19-02-2019,87,0,0
19-02-2019,88,0,0
19-02-2019,89,0,0
19-02-2019,90,0,0
19-02-2019,91,0,0
19-02-2019,92,0,0
19-02-2019,93,0,0
19-02-2019,95,0,0
19-02-2019,96,0,0
19-02-2019,98,0,0
19-02-2019,99,0,0
19-02-2019,100,0,0
20-02-2019,3,2,58.44
20-02-2019,4,35,924.7
20-02-2019,12,10,48.7
20-02-2019,13,13,54.34
20-02-2019,16,160,513.6
20-02-2019,19,133,384.37
20-02-2019,21,7,162.61
20-02-2019,23,11,119.46
20-02-2019,44,1,5.5
20-02-2019,45,1,23.43
20-02-2019,48,1,11.82
20-02-2019,49,2,2.78
20-02-2019,56,12,345
20-02-2019,58,1,13.66
20-02-2019,59,27,630.99
20-02-2019,60,2,31.38
20-02-2019,67,17,119
20-02-2019,73,1,5.16
20-02-2019,76,27,484.11
20-02-2019,1,0,0
20-02-2019,2,0,0
20-02-2019,5,0,0
20-02-2019,6,0,0
20-02-2019,7,0,0
20-02-2019,8,0,0
20-02-2019,9,0,0
20-02-2019,10,0,0
20-02-2019,11,0,0
20-02-2019,14,0,0
20-02-2019,15,0,0
20-02-2019,17,0,0
20-02-2019,18,0,0
20-02-2019,20,0,0
20-02-2019,22,0,0
20-02-2019,24,0,0
20-02-2019,25,0,0
20-02-2019,26,0,0
20-02-2019,27,0,0
20-02-2019,28,0,0
